name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),623.00,0.000067,None,0.00,0.000001,16,26
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),689.00,0.000059,None,0.00,0.000001,18,26
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),777.00,0.000059,None,0.00,0.000000,20,26
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),616.00,0.000060,None,0.00,0.000001,10,27
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),681.00,0.000060,None,0.00,0.000002,12,27
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),612.00,0.000059,None,0.00,0.000002,14,27
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),763.00,0.000059,None,0.00,0.000000,16,27
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),776.00,0.000060,None,0.00,0.000001,18,27
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),740.00,0.000059,None,0.00,0.000002,20,27
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),583.00,0.000063,None,0.00,0.000002,10,28
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),603.00,0.000058,None,0.00,0.000001,12,28
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),631.00,0.000058,None,0.00,0.000001,14,28
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),658.00,0.000058,None,0.00,0.000001,16,28
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),694.00,0.000061,None,0.00,0.000002,18,28
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),813.00,0.000060,None,0.00,0.000001,20,28
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),591.00,0.000062,None,0.00,0.000000,10,29
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),602.00,0.000056,None,0.00,0.000001,12,29
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),668.00,0.000059,None,0.00,0.000001,14,29
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),598.00,0.000059,None,0.00,0.000002,16,29
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),730.00,0.000060,None,0.00,0.000002,18,29
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),667.00,0.000060,None,0.00,0.000000,20,29
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),639.00,0.000061,None,0.00,0.000001,10,30
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),714.00,0.000058,None,0.00,0.000001,12,30
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),634.00,0.000057,None,0.00,0.000002,14,30
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),624.00,0.000059,None,0.00,0.000002,16,30
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),722.00,0.000059,None,0.00,0.000001,18,30
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),737.00,0.000060,None,0.00,0.000000,20,30
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),622.00,0.000061,None,0.00,0.000001,10,31
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),627.00,0.000057,None,0.00,0.000001,12,31
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),598.00,0.000058,None,0.00,0.000002,14,31
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),692.00,0.000060,None,0.00,0.000002,16,31
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),761.00,0.000061,None,0.00,0.000001,18,31
instances/small/eil51.tsp,51,Random Nearest Neighbor (RNN),751.00,0.000058,None,0.00,0.000001,20,31
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),147248.00,0.001604,None,0.00,0.000002,10,32
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),158656.00,0.001603,None,0.00,0.000002,12,32
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),176517.00,0.001607,None,0.00,0.000000,14,32
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),188639.00,0.001463,None,0.00,0.000000,16,32
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),206895.00,0.001491,None,0.00,0.000002,18,32
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),228835.00,0.001532,None,0.00,0.000001,20,32
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),137268.00,0.001504,None,0.00,0.000001,10,33
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),149936.00,0.001639,None,0.00,0.000000,12,33
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),156212.00,0.001289,None,0.00,0.000000,14,33
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),201841.00,0.001358,None,0.00,0.000001,16,33
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),198496.00,0.001625,None,0.00,0.000001,18,33
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),229758.00,0.001452,None,0.00,0.000001,20,33
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),141728.00,0.001482,None,0.00,0.000002,10,34
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),161102.00,0.001670,None,0.00,0.000002,12,34
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),190086.00,0.001543,None,0.00,0.000002,14,34
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),188855.00,0.001725,None,0.00,0.000002,16,34
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),195198.00,0.001353,None,0.00,0.000002,18,34
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),227031.00,0.001545,None,0.00,0.000001,20,34
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),126597.00,0.001487,None,0.00,0.000001,10,35
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),136268.00,0.001375,None,0.00,0.000001,12,35
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),185136.00,0.001608,None,0.00,0.000001,14,35
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),201230.00,0.001626,None,0.00,0.000002,16,35
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),219568.00,0.001414,None,0.00,0.000001,18,35
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),227631.00,0.001759,None,0.00,0.000001,20,35
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),134592.00,0.001432,None,0.00,0.000001,10,36
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),153804.00,0.001441,None,0.00,0.000002,12,36
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),177899.00,0.001430,None,0.00,0.000001,14,36
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),186742.00,0.001458,None,0.00,0.000002,16,36
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),213645.00,0.001729,None,0.00,0.000002,18,36
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),230347.00,0.001730,None,0.00,0.000002,20,36
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),136154.00,0.001517,None,0.00,0.000002,10,37
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),161347.00,0.001483,None,0.00,0.000001,12,37
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),174834.00,0.001648,None,0.00,0.000001,14,37
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),197069.00,0.001565,None,0.00,0.000001,16,37
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),212608.00,0.001449,None,0.00,0.000001,18,37
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),227677.00,0.001710,None,0.00,0.000001,20,37
instances/small/pr299.tsp,299,Random Nearest Neighbor (RNN),142665.00,0.001539,None,0.00,0.000001,10,38
