name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10745.00,0.000125,None,0.00,0.000001,12,13
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11873.00,0.000125,None,0.00,0.000001,14,13
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12588.00,0.000125,None,0.00,0.000001,16,13
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12152.00,0.000126,None,0.00,0.000002,18,13
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),14116.00,0.000128,None,0.00,0.000001,20,13
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10923.00,0.000124,None,0.00,0.000000,10,14
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10388.00,0.000125,None,0.00,0.000001,12,14
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10847.00,0.000126,None,0.00,0.000002,14,14
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),13048.00,0.000122,None,0.00,0.000002,16,14
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10768.00,0.000129,None,0.00,0.000001,18,14
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11420.00,0.000128,None,0.00,0.000001,20,14
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10860.00,0.000124,None,0.00,0.000001,10,15
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10223.00,0.000126,None,0.00,0.000002,12,15
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11820.00,0.000125,None,0.00,0.000000,14,15
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12845.00,0.000158,None,0.00,0.000001,16,15
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11210.00,0.000108,None,0.00,0.000000,18,15
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),12774.00,0.000122,None,0.00,0.000001,20,15
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11642.00,0.000125,None,0.00,0.000001,10,16
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),10520.00,0.000125,None,0.00,0.000002,12,16
instances/small/berlin52.tsp,52,Random Double-sided nearest neighbor (RDSNN),11602.00,0.000129,None,0.00,0.000001,14,16
