name,n,constructive method, constructive distance, constructive calc time, local search method, localsearch distance, localsearch time, alpha, random seed
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),6879069.00,11.762672,None,0.00,0.000001,10,32
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),8044974.00,11.752716,None,0.00,0.000002,12,32
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),9081272.00,11.806116,None,0.00,0.000000,14,32
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),10319244.00,11.893556,None,0.00,0.000001,16,32
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),11426757.00,12.184224,None,0.00,0.000001,18,32
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),12508249.00,12.115927,None,0.00,0.000001,20,32
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),6820463.00,11.636036,None,0.00,0.000001,10,33
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),8034064.00,11.807593,None,0.00,0.000002,12,33
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),9072538.00,11.953829,None,0.00,0.000001,14,33
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),10308832.00,12.048041,None,0.00,0.000001,16,33
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),11381266.00,12.054109,None,0.00,0.000001,18,33
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),12495350.00,12.078694,None,0.00,0.000002,20,33
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),6868455.00,11.714544,None,0.00,0.000003,10,34
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),7978908.00,11.822143,None,0.00,0.000001,12,34
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),9115037.00,11.886064,None,0.00,0.000001,14,34
instances/large/d18512.tsp,18512,Random Double-sided nearest neighbor (RDSNN),10346179.00,11.977890,None,0.00,0.000001,16,34
